,indexes,ages,target_classes,session_ids,image_scores,target_label_prob,a bike prob,a bird prob,a boat prob,a bowl prob,a car prob,a chair prob,a couch prob,a cup prob,a dog prob,a fish prob,a house prob,a person prob,a phone prob,a rabbit prob,a tree prob,an airplane prob
28,97,3,a bike,run_v31530566593366,0.0,0.063381698195016017,0.063381698195,0.0790794960456,0.049535822385,0.0611284149259,0.0450593612965,0.06052039375,0.0508152510182,0.0497693515381,0.0699319880076,0.0537170753897,0.0576143850096,0.0625813046046,0.0454274500238,0.0790004296247,0.109638687937,0.0627988902491
29,113,3,a bike,run_v31531425616557,1.0,0.092251216359137966,0.0922512163591,0.0434840393693,0.0541317544157,0.0824598058057,0.0509012635032,0.0773712054094,0.0496566506481,0.0764881842329,0.0609799691484,0.0852824643661,0.0528881626535,0.0510035097515,0.0718356282783,0.0517880357999,0.0648890787501,0.0345890315087
30,210,5,a bike,run_v31527981599050,1.0,0.15009682948472744,0.150096829485,0.045403549284,0.0531497492508,0.0565738787049,0.0803020795689,0.0514095309205,0.0405637480084,0.0527021078496,0.0601043109083,0.0497691896609,0.0396728416595,0.0747974253853,0.0641663731601,0.0890410922989,0.0513981041235,0.0408491897317
31,424,8,a bike,run_v31531425150399,0.0,0.091442393971844546,0.0914423939718,0.0679426537855,0.044662802746,0.0575963563533,0.101395310443,0.0519440340815,0.0529627992845,0.0513761656963,0.0644970637657,0.0758382504182,0.0458785123756,0.0520111073377,0.0470502827317,0.0734132774874,0.0462693992499,0.0757195902719
32,329,6,a bike,run_v31531339757178,1.0,0.14176574379122694,0.141765743791,0.0539668036649,0.0730009016525,0.063815264453,0.064522977289,0.0678812695451,0.0478505449203,0.050515612855,0.0500649746056,0.0610447050962,0.0518187875168,0.0610006494233,0.0495689612072,0.054319593517,0.0422673511747,0.0665958592881
33,496,10,a bike,run_v31531590758359,1.0,0.1222272828316814,0.122227282832,0.0541245552836,0.0576658070312,0.0501850002514,0.0650439315294,0.0468694363904,0.0536106696577,0.0552087287845,0.0693309010291,0.0456434382585,0.056993188367,0.0772023258238,0.0593883800017,0.0766359906093,0.0575662526055,0.0523041115453
34,501,10,a bike,run_v31531929599672,1.0,0.12828275730837171,0.128282757308,0.0555870473764,0.066628267606,0.0516746530314,0.0750703936546,0.0514809118137,0.0586030004318,0.0544042883237,0.0525980169179,0.0693719358396,0.0558461307101,0.0557311015783,0.0421246476699,0.0581798676165,0.0566089730732,0.0678080070485
35,364,7,a bike,run_v31528913633652,1.0,0.14115841319717459,0.141158413197,0.0567772001817,0.0550653552502,0.0469488435264,0.107393108319,0.0442606417795,0.0613673046415,0.0483530756087,0.0536036268181,0.0585034834911,0.0514307345564,0.0402085704968,0.062721138941,0.0604601966349,0.0370204409407,0.0747278656174
36,399,7,a bike,run_v31532117429606,1.0,0.076842342103852407,0.0768423421039,0.062068538147,0.0695628325188,0.0572000922683,0.0384285315427,0.0738223347758,0.0517552697264,0.0659631787992,0.0683607528199,0.0672268140862,0.0709995027301,0.0718207466989,0.0447629057268,0.0597990460988,0.0665721478348,0.0548149641223
37,419,8,a bike,run_v31530479451510,1.0,0.13595769678107705,0.135957696781,0.049349254446,0.052087591519,0.0621156035801,0.108208660593,0.0476598149418,0.0780075263602,0.057086963244,0.0514362080998,0.0501494983885,0.0458379560976,0.0537854164464,0.0538327073079,0.0487115435284,0.0521947861532,0.0535787725131
38,371,7,a bike,run_v31529522399308,1.0,0.1326751145590549,0.132675114559,0.049732175591,0.0712886400577,0.0596879942948,0.0709918826905,0.0676222470243,0.0527284136802,0.0527522390897,0.0513938716713,0.0597925082719,0.0550393441183,0.0481103511054,0.0490433248844,0.0592860747949,0.0597327133209,0.0601231048458
39,325,6,a bike,run_v31530660378005,1.0,0.097688457304850554,0.0976884573049,0.0707873086067,0.0531919418546,0.0495123201575,0.0620407736949,0.0635343586149,0.0698251145128,0.0526326695698,0.074010663481,0.0643505819112,0.0581657780861,0.0488324201843,0.0513811123262,0.0596327149936,0.0505404781168,0.0738733065847
40,224,5,a bike,run_v31528659599227,0.0,0.066453599340351513,0.0664535993404,0.0692281434899,0.0541677261677,0.0493450264411,0.0779928061587,0.0475436495946,0.0754132320078,0.0514551457346,0.0578221907089,0.0852362431425,0.0568240771323,0.0474943824465,0.0658582010125,0.0525322483452,0.0829402600555,0.059693068222
41,46,2,a bike,run_v31531936445541,1.0,0.095381618933876797,0.0953816189339,0.0582407797151,0.0525887356356,0.0643645801847,0.0782146092285,0.0577459581596,0.0601959417462,0.063640660658,0.0747393011155,0.0591573661766,0.0559711382185,0.0470400785788,0.0541072300263,0.0697202413584,0.0439561099406,0.0649356503238
42,331,6,a bike,run_v31531341474003,0.0,0.07773259861530836,0.0777325986153,0.056435533049,0.0565353559881,0.0644876448505,0.0830923892601,0.0531410004852,0.0574213472906,0.0573859686278,0.065585442641,0.0585215961863,0.050610028305,0.066763294657,0.05540095048,0.0817068889941,0.061206774931,0.0539731856388
43,475,10,a bike,run_v31529097599117,1.0,0.1067875565456759,0.106787556546,0.0671689534948,0.0681396045808,0.04227361295,0.0590148203219,0.0598356861986,0.0528964039123,0.0414293564795,0.0510331006019,0.0631152490035,0.062871580007,0.0927317774067,0.0620291398786,0.0523876644134,0.051203455011,0.0670820391942
44,343,6,a bike,run_v31531611923522,0.0,0.057519127174123913,0.0575191271741,0.0617252512062,0.0558050133135,0.0670235123939,0.0728625884704,0.0637526461659,0.0549166734931,0.0600416849203,0.059217711154,0.0698170951543,0.0549746999133,0.0628659802189,0.0545712556537,0.0727239600558,0.0502653466876,0.0819174540249
45,1,2,a bike,run_v31527972599108,0.0,0.065893821629349481,0.0658938216293,0.0646153869921,0.0482039540942,0.0566017154517,0.0605450565631,0.0738779567726,0.0632511711486,0.0630118878614,0.0699427081204,0.0538433128144,0.0529657920365,0.0812112685187,0.0394132921822,0.0549580341235,0.0750650836382,0.076599558053
46,268,5,a bike,run_v31531773335311,1.0,0.096043727186066255,0.0960437271861,0.0800871140183,0.0513355500006,0.0483255057895,0.0730589318011,0.0411499677515,0.0637141933022,0.058452945854,0.0779475628112,0.0626071810549,0.0503191700192,0.0610714986602,0.0517079925137,0.0672155645872,0.0596630513632,0.0573000432871
47,154,4,a bike,run_v31529192767939,0.0,0.049552801584201556,0.0495528015842,0.06833035407,0.0489005013211,0.060041120039,0.0659473633616,0.0580421557447,0.0659818862371,0.0680911888948,0.0702390905932,0.10217571829,0.054024594074,0.0538101456384,0.0773396153575,0.0579890740238,0.0379014212252,0.0616329695454
48,144,4,a bike,run_v31528580999095,1.0,0.14396643727784023,0.143966437278,0.0554306858311,0.067189642481,0.0569177289588,0.0567734568146,0.0544143027029,0.0450876186923,0.0532147705999,0.0587593415989,0.0535476414518,0.0443300048591,0.0754075465247,0.0521146118792,0.0664341532434,0.0598406147012,0.0565714423831
49,100,3,a bike,run_v31530651257351,0.0,0.08973765439149968,0.0897376543915,0.0516588274092,0.043306693259,0.0667391167603,0.0770907684536,0.057283110521,0.058246542823,0.0528169152037,0.069651193449,0.0589448049019,0.0533704758969,0.0526710325999,0.0621736489378,0.0965881043096,0.056109757704,0.0536113533794
50,155,4,a bike,run_v31529263799251,1.0,0.15756378860638934,0.157563788606,0.0582473134894,0.0445583890174,0.0508379910727,0.0866579766036,0.0531333986955,0.0387822237054,0.0473460256942,0.0515039149948,0.0412592086212,0.0451253885921,0.0836875611198,0.057228341124,0.0757281943479,0.0609905493581,0.0473497349572
51,278,5,a bike,run_v31532110370251,0.0,0.053869674644923399,0.0538696746449,0.0833110294401,0.048947454975,0.0522908665348,0.0574487992018,0.0478065336965,0.0541975082155,0.0530856364509,0.0661921759288,0.0543307827516,0.0555481012321,0.0761727305105,0.0644326421472,0.0673354764639,0.110194994761,0.0548355930458
52,231,5,a bike,run_v31528922999212,1.0,0.12295360453301207,0.122953604533,0.0857311456713,0.0440056724188,0.0576633582556,0.0701574447786,0.0448665892373,0.0508273641052,0.0507460112867,0.0824795251408,0.0610765199925,0.0498086712235,0.0668044018889,0.0410236082719,0.0718876103869,0.0406050233564,0.0593634494527
53,459,9,a bike,run_v31531603807178,1.0,0.10765315954988791,0.10765315955,0.0710913160489,0.0630750403893,0.0498152187897,0.0740033313711,0.0485666055388,0.0548407336113,0.0579901572255,0.0674777164652,0.0628964893954,0.0556698559613,0.0506456871995,0.0467310209763,0.0615781456868,0.0533486601024,0.0746168616887
54,134,3,a bike,run_v31532111802262,1.0,0.12489991518409389,0.124899915184,0.0472919672242,0.0593279580108,0.0609284297298,0.0664128158839,0.0436808522573,0.0501233498318,0.0467854740454,0.0444069519256,0.0530150791337,0.0633722928751,0.0832963968125,0.072814770117,0.0760867800059,0.0518732543045,0.0556837126585
55,12,2,a bike,run_v31529101199164,0.0,0.055450362817580347,0.0554503628176,0.0616794450542,0.0574051900364,0.0618466229282,0.0622480107389,0.0962215626297,0.0543779502209,0.0631779860835,0.0592413088878,0.0754768213535,0.0568918299173,0.0580810357672,0.0531310055538,0.0601259950137,0.0543791118163,0.0702657611807
56,332,6,a bike,run_v31531345439383,1.0,0.12580307913250274,0.125803079133,0.0523178807478,0.0732257216149,0.0412434056955,0.0475257342762,0.0682547375898,0.0633535887015,0.0472926226912,0.0611693302122,0.0659561285149,0.0390126142721,0.0672035842492,0.0871843876099,0.0513695525372,0.0501122877605,0.0589753443947
57,276,5,a bike,run_v31532030055524,1.0,0.11775755648512169,0.117757556485,0.0651136363828,0.066543900971,0.047307266358,0.0855421730967,0.0496450102738,0.0459283302474,0.0543896925028,0.0513349962113,0.0575638588044,0.0580253319258,0.0529913514861,0.051803775897,0.0599504166177,0.0667288452433,0.0693738574966
58,219,5,a bike,run_v31528233345287,0.0,0.063823449186774073,0.0638234491868,0.0787734260411,0.059004069496,0.0688913970663,0.0574550883495,0.0558915714828,0.0530116425472,0.0521194717011,0.0973617440245,0.0561463466303,0.0505906248064,0.0615643368867,0.0394304751616,0.103176526682,0.0522296005929,0.0505302293446
59,498,10,a bike,run_v31531684620879,1.0,0.079376964456898749,0.0793769644569,0.0603350164271,0.0522150727945,0.052982974425,0.0698246846293,0.0468228320578,0.0600250693277,0.0680126149137,0.0704857565069,0.0723045042998,0.0636634441864,0.0548953058736,0.0517578954058,0.069048965455,0.070693889454,0.0575550097864
60,308,6,a bike,run_v31528747199190,0.0,0.071337520881594757,0.0713375208816,0.0634675494529,0.0581534049144,0.0595794127088,0.0672742177182,0.0602343733998,0.0621365179632,0.06115096583,0.0648346869827,0.0568585964123,0.0595771355968,0.0474876764112,0.0544475493417,0.0797894564726,0.043770100461,0.0899008354529
61,320,6,a bike,run_v31530390310095,1.0,0.14708412163842666,0.147084121638,0.0630100800472,0.0671139546793,0.0585606562632,0.0431402498165,0.055796224287,0.0402837532977,0.0499870479654,0.0684094188561,0.0567962520304,0.0350580259027,0.0770056615461,0.0584202059099,0.0449381432026,0.0789511997638,0.0554450047937
62,442,9,a bike,run_v31529183399113,1.0,0.10702459022686862,0.107024590227,0.0661846149095,0.0532197003402,0.0490351704201,0.0706226675672,0.0477441844389,0.0600616062352,0.0797437695426,0.0584436149541,0.0622223216983,0.0553441312358,0.0497633829925,0.0509210298367,0.0570530072661,0.0622059630193,0.0704102453166
63,230,5,a bike,run_v31528921799174,0.0,0.057826046138166401,0.0578260461382,0.0676352976215,0.0576315675912,0.0662192093569,0.0693056835827,0.0700011524897,0.0588857091806,0.0599866452794,0.0657927776328,0.050121549873,0.0599272586567,0.0704061499781,0.0471115867676,0.0617351558585,0.0631080250226,0.0743061849706
64,432,8,a bike,run_v31531776164644,1.0,0.14649528955045726,0.14649528955,0.0610548350383,0.0515595313956,0.0475624335625,0.0939171143311,0.0542786093808,0.0502182781894,0.047997828019,0.072417437506,0.053317112782,0.0494843582937,0.0617137561389,0.0611781131997,0.055850206477,0.0481775529051,0.0447775432306
65,374,7,a bike,run_v31530486723560,1.0,0.15494754422211438,0.154947544222,0.0438687944277,0.0571335219056,0.0520745382424,0.134706498969,0.0568664985633,0.0424725728589,0.0496311185572,0.0525672952327,0.064080961736,0.0436768884647,0.0414948460944,0.0559934837229,0.0514517821057,0.0452054572168,0.0538281976802
66,200,4,a bike,run_v31531689892498,0.0,0.07264278554364384,0.0726427855436,0.0589250187455,0.0727828696106,0.0631382905773,0.0691328245777,0.0567316939856,0.0652100129703,0.0762289703312,0.0583069800876,0.0514704821483,0.0530447138736,0.0559815289668,0.0702868133505,0.055291692549,0.0547278002007,0.0660975224815
67,10,2,a bike,run_v31528482398331,0.0,0.077628304595686759,0.0776283045957,0.0575111330862,0.0701358518214,0.0565362029695,0.049581538401,0.097058063621,0.0542255709558,0.0745265944157,0.0531508170297,0.0620401375924,0.05068368858,0.0705788575462,0.0792507210775,0.0547735768273,0.0460839643722,0.0462349771082
68,410,8,a bike,run_v31528673399057,0.0,0.08506322802746194,0.0850632280275,0.0697834756746,0.0528691002501,0.0523622518887,0.0908038309072,0.0558278478281,0.0481915885578,0.048125258155,0.0810951173289,0.0525192113023,0.0533592566962,0.0763234555532,0.0533812310116,0.0783911860557,0.0492965488863,0.0526074118767
69,206,4,a bike,run_v31532196800622,0.0,0.072399863972927983,0.0723998639729,0.0687215747275,0.0596483790852,0.0586392975419,0.0640187235727,0.0527147789216,0.0453986971998,0.0475126941253,0.0764520199392,0.0741655247864,0.0461932610602,0.0703743136615,0.0450604491022,0.105363978397,0.0555477719898,0.0577886719161
70,76,3,a bike,run_v31529359199193,1.0,0.13754920157821598,0.137549201578,0.0560689357969,0.046902282901,0.0480320175732,0.0749277074666,0.0486038677109,0.0586608300643,0.0479390310272,0.065170900857,0.0412496391053,0.0529003169474,0.0645573372255,0.0492005162652,0.0702787479988,0.0766223898946,0.0613362775877
71,75,3,a bike,run_v31529344799299,0.0,0.068766106103054531,0.0687661061031,0.0606252150034,0.0558537092221,0.0583941010627,0.0612150197604,0.0480567694248,0.0645232689545,0.0520450352903,0.0671915561597,0.0493504004117,0.0764150743165,0.0597003928354,0.0599033720791,0.0825582243304,0.0612910033377,0.0741107517083
72,65,3,a bike,run_v31528586999122,0.0,0.049024225392785156,0.0490242253928,0.0811576004695,0.0473462234042,0.0563586742069,0.0747172588153,0.0459049697794,0.071934849712,0.0526705149416,0.0581881925283,0.0809222280495,0.0588689995128,0.0682785250091,0.0641345946717,0.0645142057863,0.0601135595838,0.0658653781366
73,345,6,a bike,run_v31531691181338,1.0,0.14858436404047012,0.14858436404,0.0644509135734,0.0715473150329,0.0506864971327,0.0546108648226,0.0547367598004,0.0388339696756,0.0505054153914,0.0626387483246,0.0826532961616,0.0578190739889,0.0468049043288,0.0410222579176,0.0468471990848,0.0461914157375,0.0820670049869
74,468,10,a bike,run_v31528750199149,0.0,0.080618666059595043,0.0806186660596,0.0664678130408,0.0632502750482,0.0587760084782,0.0657136639345,0.04565689711,0.0637886489544,0.0618341268328,0.0589241796867,0.0625560433103,0.0498064989468,0.0651391231016,0.0465523936486,0.0841124878219,0.058747012614,0.0680561614115
75,430,8,a bike,run_v31531686508439,1.0,0.11524653342940255,0.115246533429,0.0621335840039,0.0577588444787,0.0471640541377,0.075556069881,0.0585490934855,0.0560058176448,0.0532828935652,0.0899046885748,0.0596883976938,0.0509295736996,0.0687748380501,0.0614181285697,0.0469859042811,0.0434178113733,0.0531837671314
76,289,6,a bike,run_v31528320073908,1.0,0.1123834332166145,0.112383433217,0.0581683794025,0.0554541216084,0.0835385234804,0.0801511339107,0.0758285419113,0.0570781751418,0.0522345510019,0.0550486070971,0.0434849785053,0.0422031593065,0.0608225014455,0.0398595912394,0.0596467371788,0.0557181400611,0.0683794254927
77,299,6,a bike,run_v31528570881368,1.0,0.097660966536183585,0.0976609665362,0.0582873672886,0.0739084066687,0.0560637018244,0.0591558107235,0.0560214276006,0.0602846603132,0.0476669172324,0.063156336211,0.0536034602848,0.0497684459111,0.0530639391139,0.0595793649544,0.0791609112839,0.05459166979,0.0780266142635
78,90,3,a bike,run_v31530482623512,0.0,0.059819589667537844,0.0598195896675,0.0578399998032,0.0703619309787,0.0593382329102,0.0669076267668,0.0687003049599,0.0603117290375,0.0594416064603,0.0798570068217,0.0569998734833,0.0614788488,0.0597284993586,0.0664492193634,0.0682414477378,0.0505471572937,0.0539769265575
79,499,10,a bike,run_v31531851682569,1.0,0.10709959285117947,0.107099592851,0.070516534459,0.0616031650353,0.0480260028464,0.0581779259852,0.0504654072771,0.0603273779873,0.0517070219456,0.0752883512349,0.0615275329767,0.054797033427,0.0584475136967,0.0572739800166,0.0655801823909,0.0468832585225,0.0722791193478
80,240,5,a bike,run_v31529350799269,1.0,0.15257603566803873,0.152576035668,0.0573401870569,0.0493739796004,0.0547033037831,0.0764113385789,0.0576143581838,0.0487258415121,0.0477384243796,0.0499157445068,0.0548553044313,0.0625663556741,0.0466284193657,0.0527235990295,0.0849870573294,0.0505549310117,0.0532851198886
81,137,4,a bike,run_v31527970799228,1.0,0.1049874862902522,0.10498748629,0.0603930795148,0.0448538463469,0.0524335904697,0.0758013821088,0.0538492916889,0.0568789441148,0.0677915932327,0.0664719919149,0.0999337756329,0.0516805896396,0.0491091071671,0.0533461146063,0.0597559904686,0.0413985616441,0.0613146551596
82,408,8,a bike,run_v31528493095544,1.0,0.10631796433703472,0.106317964337,0.0640601993282,0.0551127771242,0.0553890787043,0.0770595535507,0.0510417902289,0.05733982005,0.0489933940825,0.0738746505222,0.0686334276875,0.0466697872918,0.0571512662056,0.0505440405015,0.0737983645824,0.0559939752756,0.0580199105274
83,225,5,a bike,run_v31528760486308,1.0,0.12806955825656996,0.128069558257,0.0625906225599,0.0432350514563,0.0487878139542,0.0687041631367,0.0447594824105,0.0542159261958,0.0641310563098,0.0576467188574,0.0512041292348,0.0552348178278,0.0571596330522,0.0616712027493,0.0664610399341,0.0803208557813,0.0558079282834
84,336,6,a bike,run_v31531425410975,1.0,0.091074661180608585,0.0910746611806,0.0651441477774,0.0466493450336,0.0534042362078,0.0851728571987,0.0470210798392,0.0581939124076,0.0579197974625,0.0546865430703,0.0504764419326,0.056801350757,0.0873119093052,0.0581576529118,0.0729583693672,0.0606750331438,0.0543526624046
85,261,5,a bike,run_v31531341840525,1.0,0.10102761057658623,0.101027610577,0.0592619875892,0.0466986948366,0.0525364202649,0.0923140810462,0.0507420795336,0.0583807225785,0.0550561122599,0.0689117517558,0.0597322859172,0.0650202765579,0.0514992902884,0.0623738241664,0.063157559854,0.0462678625711,0.0670194402035
86,96,3,a bike,run_v31530566132538,1.0,0.1085939610913383,0.108593961091,0.0723637956761,0.055941734255,0.0445242818938,0.0719547767513,0.0646575552491,0.0739022331365,0.0539299130152,0.0660371132814,0.0491082792973,0.0497702690336,0.0458187123,0.0629648986863,0.0518857575136,0.0634386999912,0.0651080188281
