,ages,distinctiveness,class_labels
1670,6,-21.090505344995769,a boat
1671,6,51.246701567107586,a boat
1672,6,69.638931758880005,a boat
1673,6,45.191073770542928,a boat
1674,6,28.001581118885255,a boat
1675,6,-12.891468458399771,a boat
1676,6,1.4600935698035542,a boat
1677,6,63.148739165249836,a boat
1678,6,71.380368895584752,a boat
1679,6,10.341378693502968,a boat
1680,6,21.156858472058701,a boat
1681,6,10.122375979697431,a boat
1682,6,-21.742369729364597,a boat
1683,6,39.596927240218278,a boat
1684,6,79.164203303706586,a boat
1685,6,31.711633408545168,a boat
1686,6,64.673917322823272,a boat
1687,6,29.122858403487811,a boat
1688,6,55.264502315522698,a boat
1689,6,25.586696176851717,a boat
1690,6,34.456908197252517,a boat
1691,6,22.167575784413259,a boat
1692,6,18.12931199888304,a boat
1693,6,45.446741772093986,a boat
1694,6,25.396149811545776,a boat
1695,6,3.3735164360074208,a boat
1696,6,51.805651268660299,a boat
1697,6,105.97511536316091,a boat
1698,6,25.809466199963893,a boat
1699,6,116.72066640544119,a boat
1700,6,44.741568403911742,a boat
1701,6,55.461139278802108,a boat
1702,6,33.0534203360329,a boat
1703,6,26.388811378453568,a boat
1704,6,81.18245177744906,a boat
1705,6,84.114892255058905,a boat
1706,6,-6.9952450313275349,a boat
1707,6,7.2944045868921847,a boat
1708,6,65.023547329858005,a boat
1709,7,33.003467349587197,a boat
1710,7,86.809941060727738,a boat
1711,7,78.270276403407848,a boat
1712,7,-18.883069191852528,a boat
1713,7,79.166355325689537,a boat
1714,7,34.730524170337205,a boat
1715,7,-9.3692503931052542,a boat
1716,7,45.333441980350607,a boat
1717,7,97.635588134809652,a boat
1718,7,57.260174347788826,a boat
1719,7,2.6423647653768896,a boat
1720,7,66.899834138707348,a boat
1721,7,77.188205847644582,a boat
1722,7,-18.063428359073448,a boat
1723,7,80.323845315780872,a boat
1724,7,37.402610626837514,a boat
1725,7,49.746110892713091,a boat
1726,7,34.469736351199032,a boat
1727,7,-12.667651538455136,a boat
1728,7,6.6569001541145028,a boat
1729,7,137.94822176266817,a boat
1730,7,9.5426318497692577,a boat
1731,7,90.148800236815703,a boat
1732,7,124.30714467620361,a boat
1733,7,68.374217470486116,a boat
1734,7,71.978363002910385,a boat
1735,7,4.3435822610435828,a boat
1736,7,44.427768834182103,a boat
1737,7,77.161173726285625,a boat
1738,7,34.339953076251348,a boat
1739,7,80.364696181449091,a boat
1740,7,22.511610376585352,a boat
1741,7,77.496115819221075,a boat
1742,7,53.285245892078869,a boat
1743,8,-0.87421370414500643,a boat
1744,8,67.99290783676966,a boat
1745,8,108.99004918798519,a boat
1746,8,50.501881202696055,a boat
1747,8,67.050757689092762,a boat
1748,8,92.359978012423909,a boat
1749,8,85.476328155033087,a boat
1750,8,79.498868265000809,a boat
1751,8,114.23308544138007,a boat
1752,8,89.771053611533134,a boat
1753,8,7.8175742132311257,a boat
1754,8,56.503794419410568,a boat
1755,8,94.170610679201886,a boat
1756,8,67.966593494023144,a boat
1757,8,30.336648179364659,a boat
1758,8,38.609721326355427,a boat
1759,8,116.92130091178032,a boat
1760,8,68.608080901653466,a boat
1761,8,87.620452084924921,a boat
1762,8,-18.11953240484246,a boat
1763,8,6.9147003134412302,a boat
1764,8,47.352431870869999,a boat
1765,8,-18.099151603134345,a boat
1766,8,57.749251326115768,a boat
1767,8,19.338403543903055,a boat
1768,8,75.976171609505187,a boat
1769,8,30.617949661583488,a boat
1770,8,68.84419676874252,a boat
1771,8,49.770582625507423,a boat
1772,8,-3.5142778260884597,a boat
1773,8,47.278611710690072,a boat
1774,8,85.292542354554001,a boat
1775,9,6.4299797932051916,a boat
1776,9,20.515888232747947,a boat
1777,9,27.08443968675121,a boat
1778,9,35.238360739503555,a boat
1779,9,56.386770909042866,a boat
1780,9,58.633764607200142,a boat
1781,9,-42.487563168007391,a boat
1782,9,3.2555259314581946,a boat
1783,9,48.368966675309842,a boat
1784,9,48.774794141725778,a boat
1785,9,83.525966386103931,a boat
1786,9,34.175736266185687,a boat
1787,9,86.827607449613936,a boat
1788,9,-27.143965623854307,a boat
1789,9,82.364653156402625,a boat
1790,9,-8.7921612462794485,a boat
1791,9,60.462488234118446,a boat
1792,9,56.50098443610797,a boat
1793,9,21.104935101019329,a boat
1794,9,54.394211865715583,a boat
1795,9,5.3041198087931889,a boat
1796,9,91.608436798365886,a boat
1797,9,51.805167886049233,a boat
1798,9,62.961660138916606,a boat
1799,9,89.00483533871801,a boat
1800,10,88.145615394465139,a boat
1801,10,25.161622116364853,a boat
1802,10,10.082491888917389,a boat
1803,10,76.294252322811644,a boat
1804,10,51.666998159033966,a boat
1805,10,93.740000492899526,a boat
1806,10,64.624167617323465,a boat
1807,10,17.903065446204273,a boat
1808,10,26.016613461655588,a boat
1809,10,83.048232597737581,a boat
1810,10,-22.997052428413845,a boat
1811,10,25.577089350435308,a boat
1812,10,22.884663411628793,a boat
1813,10,98.009679951291872,a boat
1814,10,6.2676873852068127,a boat
1815,10,22.119996385168854,a boat
1816,10,65.415617627391043,a boat
1817,10,70.79457922239061,a boat
1818,10,72.52476823870137,a boat
1819,10,107.42529826757698,a boat
1820,10,27.243135652502488,a boat
1821,10,55.398285729018333,a boat
1822,10,18.317844119549861,a boat
1823,10,124.73120028912926,a boat
1824,10,-9.3985312355259225,a boat
1825,10,26.58992494712227,a boat
1826,10,103.36494903200617,a boat
1827,10,75.995308768975036,a boat
1828,10,71.84226386463564,a boat
1829,10,-18.822477399610534,a boat
1830,10,58.661246446287379,a boat
1831,2,97.272492884966766,a chair
1832,2,89.814024568309179,a chair
1833,2,151.99997123534564,a chair
1834,2,131.38412594235342,a chair
1835,2,95.067427625317421,a chair
1836,2,157.53756347302169,a chair
1837,2,-22.276261604098025,a chair
1838,2,79.074815497393416,a chair
1839,2,14.12106005641769,a chair
1840,2,39.209870004515906,a chair
1841,2,131.61602360720369,a chair
1842,2,15.240897819053295,a chair
1843,2,-119.23712534422774,a chair
1844,2,50.920426323115564,a chair
1845,2,138.42277709294527,a chair
1846,2,151.39876023074757,a chair
1847,2,-14.125276413293115,a chair
1848,2,108.17116252984647,a chair
1849,2,-1.1812604634243442,a chair
1850,2,-136.55559931671337,a chair
1851,2,-11.261313367702293,a chair
1852,2,99.10958181300704,a chair
1853,2,81.540947275783111,a chair
1854,2,-137.75854730322754,a chair
1855,2,-25.120684549041684,a chair
1856,2,98.430644615784246,a chair
1857,2,111.86534135916806,a chair
1858,2,70.700169171336682,a chair
1859,2,7.9431995276485736,a chair
1860,2,37.988570037562646,a chair
1861,2,81.021314778560452,a chair
1862,2,121.21309041205545,a chair
1863,2,89.298543371361006,a chair
1864,2,139.14171511860536,a chair
1865,2,-108.4977065346709,a chair
1866,2,5.6299739253716012,a chair
1867,2,175.20277959460049,a chair
1868,2,41.409685482609746,a chair
1869,2,-148.18268790177913,a chair
1870,2,54.424906727589381,a chair
1871,2,-16.169660398916797,a chair
1872,2,-103.17695156749798,a chair
1873,2,-13.605728814997086,a chair
1874,2,93.059761918056708,a chair
1875,2,39.99811388563846,a chair
1876,2,-40.298815661624708,a chair
1877,2,199.4988459504242,a chair
1878,2,90.501233093309821,a chair
1879,2,63.852657762344549,a chair
1880,2,-78.361020174762984,a chair
1881,2,38.305264406684813,a chair
1882,2,117.81305532090431,a chair
1883,2,93.681774844311889,a chair
1884,2,-164.61199625912826,a chair
1885,2,-18.032281086848755,a chair
1886,2,72.352681064768802,a chair
1887,3,87.796603747044898,a chair
1888,3,-11.872915476741341,a chair
1889,3,80.439205220646897,a chair
1890,3,96.977613226624172,a chair
1891,3,-0.29535698756924944,a chair
1892,3,10.881905739148408,a chair
1893,3,-97.45935930199937,a chair
1894,3,97.721230376996914,a chair
1895,3,-2.9805318979382918,a chair
1896,3,-60.356760579583899,a chair
1897,3,148.14671616420247,a chair
1898,3,-1.9257097507662166,a chair
1899,3,138.48273646940939,a chair
1900,3,14.360808813977137,a chair
1901,3,75.844399105121937,a chair
1902,3,-46.403248358361466,a chair
1903,3,101.7822620981845,a chair
1904,3,72.532131600052182,a chair
1905,3,58.421651642390927,a chair
1906,3,10.419010836743738,a chair
1907,3,59.386193732058388,a chair
1908,3,66.008493175037884,a chair
1909,3,136.69622274477558,a chair
1910,3,-32.267861908669687,a chair
1911,3,184.77649229821679,a chair
1912,3,71.165708914739739,a chair
1913,3,13.08534849019874,a chair
1914,3,160.11035500339733,a chair
1915,3,-139.73635697541661,a chair
1916,3,80.959917549782546,a chair
1917,3,-98.265453585767432,a chair
1918,3,80.611308166622223,a chair
1919,3,-86.762480582817517,a chair
1920,3,46.47210546492866,a chair
1921,3,-123.64878053958692,a chair
1922,3,75.931882281352898,a chair
1923,3,130.81777935858167,a chair
1924,3,136.96987154107464,a chair
1925,3,37.247512204253916,a chair
1926,3,101.45183949230989,a chair
1927,3,137.51599620452052,a chair
1928,3,63.269305499247139,a chair
1929,3,-54.722948344496245,a chair
1930,3,8.2964232763175119,a chair
1931,3,51.639501978703777,a chair
1932,3,47.862862297332242,a chair
1933,3,98.191577461412592,a chair
1934,3,-52.156519323093747,a chair
1935,3,-57.177474805000621,a chair
1936,3,-23.771669040326088,a chair
1937,3,34.1093252005995,a chair
1938,3,-43.007472380488032,a chair
1939,3,-144.49370787472242,a chair
1940,3,51.441503716881584,a chair
1941,3,115.03992043818535,a chair
1942,3,55.025506870803881,a chair
1943,3,-93.353905084307087,a chair
1944,3,138.30113383916213,a chair
1945,3,148.99871663498539,a chair
1946,3,143.86791148281719,a chair
1947,3,-26.745712805668802,a chair
1948,3,192.17863339421427,a chair
1949,3,154.95184610309326,a chair
1950,3,38.189742315771781,a chair
1951,3,-37.063151194380275,a chair
1952,3,-24.972041788032975,a chair
1953,3,-4.5086437886507014,a chair
1954,3,64.512816719047791,a chair
1955,3,183.96557131025853,a chair
1956,3,119.992547456106,a chair
1957,3,-88.601965844247346,a chair
1958,3,28.044745084163111,a chair
1959,3,61.84691007928825,a chair
1960,3,152.94848576235054,a chair
1961,3,23.981642997697477,a chair
1962,3,101.24968914806229,a chair
1963,3,121.44657454111045,a chair
1964,3,-100.01109435984377,a chair
1965,4,39.159249418629784,a chair
1966,4,49.966686237854631,a chair
1967,4,-20.426380762427257,a chair
1968,4,91.683641046825869,a chair
1969,4,27.507011854805619,a chair
1970,4,6.4011313169846744,a chair
1971,4,-16.173215042929769,a chair
1972,4,37.171510961545124,a chair
1973,4,-115.51183823384638,a chair
1974,4,136.34029077628202,a chair
1975,4,96.2001520098556,a chair
1976,4,39.827997719726,a chair
1977,4,138.53881325372356,a chair
1978,4,121.11011289201144,a chair
1979,4,62.407732298802415,a chair
1980,4,151.23209779855139,a chair
1981,4,62.248083001438886,a chair
1982,4,107.72487532674373,a chair
1983,4,72.827858242512249,a chair
1984,4,102.53833215004337,a chair
1985,4,-72.377871501295402,a chair
1986,4,50.814104957226647,a chair
1987,4,76.24738702430885,a chair
1988,4,94.126439563339545,a chair
1989,4,69.358360474543844,a chair
1990,4,112.29495365363414,a chair
1991,4,2.7090381838321775,a chair
1992,4,119.93710246713938,a chair
1993,4,105.65335656869892,a chair
1994,4,0.80831145870354959,a chair
1995,4,24.65043729372352,a chair
1996,4,129.60802277397181,a chair
1997,4,131.96874385469522,a chair
1998,4,-32.059975828113025,a chair
1999,4,81.098839355149877,a chair
2000,4,197.56594629812713,a chair
2001,4,140.95761340715495,a chair
2002,4,54.505350381375166,a chair
2003,4,74.231384728188672,a chair
2004,4,142.80144175762345,a chair
2005,4,-1.7598937410342259,a chair
2006,4,167.76378055787001,a chair
2007,4,81.643470823359792,a chair
2008,4,158.88973030381467,a chair
2009,4,84.481222220425281,a chair
2010,4,86.588246376874636,a chair
2011,4,114.09200612534832,a chair
2012,4,42.089910948948955,a chair
2013,4,-55.147179851277109,a chair
2014,4,98.500474804961996,a chair
2015,4,70.285400162725026,a chair
2016,4,34.924137345984867,a chair
2017,4,34.370197863001778,a chair
2018,4,-119.9516125835908,a chair
2019,4,47.042954588129689,a chair
2020,4,178.9160884567591,a chair
2021,4,101.74766091402985,a chair
2022,4,-7.3078026380813768,a chair
2023,4,84.815293466956305,a chair
2024,4,89.708635238828478,a chair
2025,4,151.02472180443584,a chair
2026,4,134.34188599443985,a chair
2027,4,64.297122928914803,a chair
2028,4,13.500291560839983,a chair
2029,4,4.6603208202667332,a chair
2030,4,-41.580299725961233,a chair
2031,4,91.038078393396148,a chair
2032,4,72.997223152803826,a chair
2033,4,149.68776154635137,a chair
2034,4,-46.274992579775045,a chair
2035,4,85.631368327855284,a chair
2036,4,15.296674393629843,a chair
2037,4,66.611721786852613,a chair
2038,4,107.17194738414858,a chair
2039,4,2.8621773193752986,a chair
2040,4,66.94297073986165,a chair
2041,4,121.94406466641351,a chair
2042,4,20.415651174824667,a chair
2043,4,105.19770750260987,a chair
2044,4,15.193178846448028,a chair
2045,4,38.970783388926506,a chair
2046,4,151.86624821871226,a chair
2047,4,49.160396717271148,a chair
2048,5,153.19180772039033,a chair
2049,5,133.72146565169757,a chair
2050,5,50.385175887131481,a chair
2051,5,101.89684977346816,a chair
2052,5,123.99634422344866,a chair
2053,5,35.222879919233449,a chair
2054,5,85.031854677589024,a chair
2055,5,141.84365135180397,a chair
2056,5,128.56680947096058,a chair
2057,5,128.59783335177156,a chair
2058,5,172.46660301996724,a chair
2059,5,191.9429528104335,a chair
2060,5,107.8210519120817,a chair
2061,5,163.83065956914689,a chair
2062,5,110.61153857814701,a chair
2063,5,171.47316909332642,a chair
2064,5,122.50826781465273,a chair
2065,5,-6.3401206678596083,a chair
2066,5,172.14810137809798,a chair
2067,5,232.50729916239845,a chair
2068,5,32.977717012101976,a chair
2069,5,132.77883680293584,a chair
2070,5,13.799637293991488,a chair
2071,5,71.103763781324858,a chair
2072,5,95.742602904134429,a chair
2073,5,126.50315281020706,a chair
2074,5,135.38472691972075,a chair
2075,5,120.92315172030473,a chair
2076,5,84.941060426221654,a chair
2077,5,86.153792128138093,a chair
2078,5,71.707833083423324,a chair
2079,5,39.624521489600426,a chair
2080,5,97.519701307159039,a chair
2081,5,157.52476456216772,a chair
2082,5,155.5503456454577,a chair
2083,5,-89.458880878900004,a chair
2084,5,105.63950608839275,a chair
2085,5,132.21784206294353,a chair
2086,5,0.38878365036320162,a chair
2087,5,157.13880820947998,a chair
2088,5,171.06242691155694,a chair
2089,5,192.47851171791268,a chair
2090,5,158.57921683587989,a chair
2091,5,125.60547746526024,a chair
2092,5,139.21560013381236,a chair
2093,5,108.06135353454208,a chair
2094,5,130.46028584219013,a chair
2095,5,157.31412613710751,a chair
2096,5,72.987124072447472,a chair
2097,5,82.780856763004834,a chair
2098,5,79.285685669770402,a chair
2099,5,146.25546557865781,a chair
2100,5,172.69925104032825,a chair
2101,5,142.37541420107539,a chair
2102,5,160.52118442217366,a chair
2103,5,96.642689813263104,a chair
2104,5,76.088554237869616,a chair
2105,5,117.52459336289147,a chair
2106,5,156.0066988866389,a chair
2107,5,-103.09993331589737,a chair
2108,5,-22.391601494139088,a chair
2109,5,69.366515323626345,a chair
2110,5,139.3284342179733,a chair
2111,5,158.20892972335474,a chair
2112,5,127.95872438807723,a chair
2113,5,119.07056137053441,a chair
2114,5,121.84517464849658,a chair
2115,5,182.42230796345396,a chair
2116,5,114.35563133077352,a chair
2117,5,100.14510287980696,a chair
2118,5,113.10446184338711,a chair
2119,5,121.11423158531372,a chair
2120,5,166.99671390151286,a chair
2121,5,33.776551757726629,a chair
2122,5,128.73691562343481,a chair
2123,5,83.986770754702647,a chair
2124,5,38.102421802366507,a chair
2125,5,65.458300341858802,a chair
2126,5,-92.488245702546521,a chair
2127,5,116.23948798721003,a chair
2128,5,1.2380645350243071,a chair
2129,5,151.19198842419001,a chair
2130,5,103.23591887918802,a chair
2131,5,88.986560745640304,a chair
2132,6,146.5861476465156,a chair
2133,6,172.7034933938242,a chair
2134,6,92.75190325391722,a chair
2135,6,54.595294868520767,a chair
2136,6,19.672392029472377,a chair
2137,6,139.36799971249985,a chair
2138,6,127.62218252809454,a chair
2139,6,111.58410155935616,a chair
2140,6,87.752013767660372,a chair
2141,6,104.03871937190721,a chair
2142,6,162.74523717732569,a chair
2143,6,172.58861575121512,a chair
2144,6,-4.0987205085429821,a chair
2145,6,110.53694774107311,a chair
2146,6,184.74956089709787,a chair
2147,6,85.263958373731853,a chair
2148,6,167.70078195271248,a chair
2149,6,168.58487185989262,a chair
2150,6,201.19978139967523,a chair
2151,6,80.797160302838677,a chair
2152,6,118.8298988881063,a chair
2153,6,130.01866099696898,a chair
2154,6,162.36324525776575,a chair
2155,6,91.734219612321724,a chair
2156,6,93.090279915845969,a chair
2157,6,63.841649127802526,a chair
2158,6,78.780765530976794,a chair
2159,6,130.23834373950862,a chair
2160,6,50.237194009964313,a chair
2161,6,176.36864870778052,a chair
2162,6,52.243277970578092,a chair
2163,6,39.797241881813505,a chair
2164,6,-37.376563393730095,a chair
2165,6,75.725829730975079,a chair
2166,6,97.758395803171638,a chair
2167,6,58.348539480804497,a chair
2168,6,161.16434525502819,a chair
2169,6,35.554061921090863,a chair
2170,6,116.43641988226497,a chair
2171,6,-75.068440798962257,a chair
2172,6,163.73143326890934,a chair
2173,6,114.48612230360146,a chair
2174,6,140.02765711217182,a chair
2175,6,101.44851177353706,a chair
2176,6,85.301044375742663,a chair
2177,6,18.182875970814713,a chair
2178,6,125.09971366498989,a chair
2179,6,92.272259107978883,a chair
2180,6,118.23439126792464,a chair
2181,6,125.58403566057852,a chair
2182,6,65.821234415512748,a chair
2183,6,31.79358701651509,a chair
2184,6,87.386134608327836,a chair
2185,6,148.5447099441667,a chair
2186,6,79.887212248305104,a chair
2187,6,154.37605378872917,a chair
2188,6,56.116258301373264,a chair
2189,6,119.4575392534764,a chair
2190,6,-49.317797756932144,a chair
2191,6,9.4714213182912133,a chair
2192,6,69.919379165909504,a chair
2193,6,149.03673999699922,a chair
2194,6,49.182932539574196,a chair
2195,6,199.50579220665583,a chair
2196,6,106.11417013680031,a chair
2197,6,150.52827022097662,a chair
2198,6,177.79563817069709,a chair
2199,6,37.240951830958707,a chair
2200,6,105.39554265623609,a chair
2201,6,167.08896704915651,a chair
2202,6,170.32107237389931,a chair
2203,6,119.67037364893162,a chair
2204,6,34.828902234046147,a chair
2205,7,138.178369710152,a chair
2206,7,-36.218785759589132,a chair
2207,7,128.02857820681032,a chair
2208,7,102.01747405762309,a chair
2209,7,145.51924497983583,a chair
2210,7,56.617171206879689,a chair
2211,7,179.32599871888004,a chair
2212,7,99.07782647811932,a chair
2213,7,43.569286938013619,a chair
2214,7,112.80234339259437,a chair
2215,7,63.300400405015267,a chair
2216,7,30.368607324337489,a chair
2217,7,131.40004301562971,a chair
2218,7,47.885937309292331,a chair
2219,7,123.95943100291751,a chair
2220,7,143.83531476495853,a chair
2221,7,170.73481793872534,a chair
2222,7,120.21983522462287,a chair
2223,7,-95.185971576266013,a chair
2224,7,127.29391561035368,a chair
2225,7,153.43537738017847,a chair
2226,7,92.72457113895193,a chair
2227,7,32.097629661218434,a chair
2228,7,-134.02907590592056,a chair
2229,7,-61.731158202102506,a chair
2230,7,126.45642059433,a chair
2231,7,45.477332548099454,a chair
2232,7,136.21265761655653,a chair
2233,7,83.122304352288651,a chair
2234,7,72.237051104381237,a chair
2235,7,103.95910792586389,a chair
2236,7,119.38137425362864,a chair
2237,7,153.73323524570336,a chair
2238,7,164.24334099704896,a chair
2239,7,161.59142678099929,a chair
2240,7,-32.502468660727629,a chair
2241,7,115.34651202381997,a chair
2242,7,137.87914964042659,a chair
2243,7,178.58123381856612,a chair
2244,7,172.78570187606903,a chair
2245,7,53.211792082791689,a chair
2246,7,113.89275947192894,a chair
2247,7,197.9331514897184,a chair
2248,7,171.94508982716917,a chair
2249,7,179.92529040383209,a chair
2250,7,125.98326947444428,a chair
2251,8,37.8616776508944,a chair
2252,8,-52.649564066766608,a chair
2253,8,-64.268467718293522,a chair
2254,8,-14.538575446528164,a chair
2255,8,113.41831578930618,a chair
2256,8,33.445036489811166,a chair
2257,8,148.3018460658302,a chair
2258,8,28.658824834701932,a chair
2259,8,112.00016421427571,a chair
2260,8,181.44381949146515,a chair
2261,8,-95.173179135654863,a chair
2262,8,44.801857406007812,a chair
2263,8,170.24811059985296,a chair
2264,8,-105.65775456334941,a chair
2265,8,101.73902905620697,a chair
2266,8,12.002124895263051,a chair
2267,8,12.710022444747437,a chair
2268,8,-2.9227238374984097,a chair
2269,8,100.23421846111525,a chair
2270,8,68.862777716383675,a chair
2271,8,37.948790824842717,a chair
2272,8,93.199621375009912,a chair
2273,8,131.85557750966939,a chair
2274,8,159.71499390951661,a chair
2275,8,-11.33712639515656,a chair
2276,8,99.551924788560825,a chair
2277,8,129.09703445756031,a chair
2278,8,173.07301419807078,a chair
2279,8,161.86711856675109,a chair
2280,8,71.118751431549555,a chair
2281,8,84.220077528057416,a chair
2282,8,71.972521199822836,a chair
2283,8,186.94376528082233,a chair
2284,8,132.70903866896288,a chair
2285,8,88.824193092676154,a chair
2286,8,179.38935390068545,a chair
2287,8,141.99677096252532,a chair
2288,8,89.336512503654319,a chair
2289,8,137.59477239297857,a chair
2290,8,84.383652845658773,a chair
2291,8,148.50308141191707,a chair
2292,9,204.65823156875928,a chair
2293,9,167.42535916490445,a chair
2294,9,40.393982876840091,a chair
2295,9,12.196690002344894,a chair
2296,9,154.05773908350392,a chair
2297,9,-15.908960569329622,a chair
2298,9,171.4799870870963,a chair
2299,9,127.00012877741008,a chair
2300,9,24.94721781721271,a chair
2301,9,-101.881518275449,a chair
2302,9,52.305286770871348,a chair
2303,9,135.55507604713566,a chair
2304,9,59.283619398748456,a chair
2305,9,45.608403281012144,a chair
2306,9,177.76031911903917,a chair
2307,9,142.78303845488858,a chair
2308,9,29.964436426252092,a chair
2309,9,115.60015064265221,a chair
2310,9,126.35312791560321,a chair
2311,9,143.0265067940347,a chair
2312,9,91.994308819220521,a chair
2313,9,94.754520198982746,a chair
2314,9,45.048059419695022,a chair
2315,9,80.870251578524176,a chair
2316,9,129.82074678752826,a chair
2317,10,74.062865678769569,a chair
2318,10,-17.071171290541237,a chair
2319,10,30.384567325729719,a chair
2320,10,125.06279701942917,a chair
2321,10,134.33984668153684,a chair
2322,10,131.26052170637649,a chair
2323,10,161.05453895693444,a chair
2324,10,89.866481086611984,a chair
2325,10,158.262634321051,a chair
2326,10,132.00342400829649,a chair
2327,10,15.168681373042276,a chair
2328,10,-7.4286131589412889,a chair
2329,10,65.577138679533562,a chair
2330,10,119.78101894819478,a chair
2331,10,112.60575089588883,a chair
2332,10,32.296478365310037,a chair
2333,10,-113.55356056823275,a chair
2334,10,37.094852418783091,a chair
2335,10,-60.104310451948237,a chair
2336,10,35.66518705399416,a chair
2337,10,224.57187819650466,a chair
2338,10,67.383765390028955,a chair
2339,10,131.43563208652415,a chair
2340,10,55.328759220154765,a chair
2341,10,-4.6427411826296279,a chair
2342,10,122.73471565202171,a chair
2343,10,64.856368843330742,a chair
2344,10,170.56416212037263,a chair
2345,10,108.90850385030518,a chair
2346,10,63.346970469443477,a chair
2347,10,148.79561353809538,a chair
2348,10,-54.16826464578034,a chair
2349,10,95.271500370327715,a chair
2350,10,95.632092742239251,a chair
2351,10,133.38236761795199,a chair
2352,10,131.90444186982074,a chair
2353,10,-8.7909923246289807,a chair
2354,10,120.63708487766783,a chair
2355,10,167.34465633610995,a chair
2356,10,92.383850446320153,a chair
2357,10,184.3183470737838,a chair
2358,10,64.825450404119593,a chair
2359,10,112.88530374627247,a chair
2360,10,77.448222311573701,a chair
2361,10,145.23791033037409,a chair
2362,10,138.62208607350621,a chair
2363,10,214.06206435877328,a chair
2364,10,128.17209179273189,a chair
2365,10,78.663676870829676,a chair
2366,10,70.539434308124385,a chair
2367,2,107.007276625773,a couch
2368,2,-28.12998709015482,a couch
2369,2,32.260023555252637,a couch
2370,2,20.406901792426488,a couch
2371,2,14.106399245216735,a couch
2372,2,23.7450934021237,a couch
2373,2,11.15800202810383,a couch
2374,2,54.826114833011005,a couch
2375,2,31.26602689258722,a couch
2376,2,-61.704603949944612,a couch
2377,2,-46.844322856212031,a couch
2378,2,66.710905016967175,a couch
2379,2,-18.770914234451318,a couch
2380,2,64.693026707208958,a couch
2381,2,5.314853951424908,a couch
2382,2,66.549707091240975,a couch
2383,2,15.911785460466717,a couch
2384,2,20.69323623123735,a couch
2385,2,-18.928052830309944,a couch
2386,2,58.602187764415945,a couch
2387,2,41.181440100862403,a couch
2388,2,28.343527693448152,a couch
2389,2,17.01248656152346,a couch
2390,2,8.880745373515019,a couch
2391,2,73.187185423993782,a couch
2392,2,-41.22275104936292,a couch
2393,2,-45.438595328577492,a couch
2394,2,-32.485386319594312,a couch
2395,2,0.74831323324629295,a couch
2396,2,44.334732806159522,a couch
2397,2,-16.079575039050198,a couch
2398,2,-51.914676346433644,a couch
2399,2,48.266192431450804,a couch
2400,2,-42.699727739172026,a couch
2401,2,-14.212817657054103,a couch
2402,2,-27.853280120969814,a couch
2403,2,12.446414859543744,a couch
2404,2,-52.498786661682033,a couch
2405,2,14.058076364554935,a couch
2406,2,-1.4236815925285029,a couch
2407,2,-6.4191897251090921,a couch
2408,2,65.681179821700255,a couch
2409,2,101.02722551895187,a couch
2410,2,28.129148487599167,a couch
2411,2,-41.207025163519432,a couch
2412,2,15.72716705003095,a couch
2413,2,69.653435877969684,a couch
2414,2,6.1407381830700629,a couch
2415,2,23.343290005132808,a couch
2416,2,0.28656865280775179,a couch
2417,2,28.045397740231977,a couch
2418,2,-11.312525558782809,a couch
2419,2,5.9825017882196221,a couch
2420,2,-8.88753570392727,a couch
2421,2,35.338942555086007,a couch
2422,2,9.139975710923423,a couch
2423,2,53.662896641204604,a couch
2424,2,-49.540614982024778,a couch
2425,2,-19.719506734402671,a couch
2426,2,40.621323477577853,a couch
2427,2,-12.367892558424643,a couch
2428,2,-13.65254271693891,a couch
2429,3,33.689231334785489,a couch
2430,3,62.816711971630454,a couch
2431,3,-7.9216255707220498,a couch
2432,3,11.178701792505734,a couch
2433,3,-4.7141062456106368,a couch
2434,3,18.669969277199755,a couch
2435,3,-23.626502955411333,a couch
2436,3,-43.50632223196898,a couch
2437,3,-25.277913886300894,a couch
2438,3,-47.373445786780955,a couch
2439,3,52.242716204588291,a couch
2440,3,-23.597481762969068,a couch
2441,3,0.4921415794080275,a couch
2442,3,10.801774220149952,a couch
2443,3,12.829348486165017,a couch
2444,3,57.387768291077563,a couch
2445,3,-28.522022026262427,a couch
2446,3,45.083844545512576,a couch
2447,3,27.122937468015635,a couch
2448,3,-7.7689750246036127,a couch
2449,3,38.037297858120212,a couch
2450,3,54.115203786306061,a couch
2451,3,29.151860878046399,a couch
2452,3,74.579691682644963,a couch
2453,3,-11.469871980457214,a couch
2454,3,-1.5961272332430951,a couch
2455,3,7.8217857208091317,a couch
2456,3,34.320360756838895,a couch
2457,3,-17.529499041636825,a couch
2458,3,10.224901395013589,a couch
2459,3,27.378350647206744,a couch
2460,3,-10.375029794742169,a couch
2461,3,26.278098593909803,a couch
2462,3,29.683838028322164,a couch
2463,3,-1.6149234308414933,a couch
2464,3,11.220416270233741,a couch
2465,3,53.577434867831151,a couch
2466,3,37.076088996294203,a couch
2467,3,-17.176176287707563,a couch
2468,3,-2.726164539397729,a couch
2469,3,11.281863427248126,a couch
2470,3,35.098609511398436,a couch
2471,3,42.918176799437362,a couch
2472,3,1.3282637956969552,a couch
2473,3,27.376544946366607,a couch
2474,3,22.304432652971165,a couch
2475,3,35.443194828486789,a couch
2476,3,2.3349591166878412,a couch
2477,3,12.129605432370369,a couch
2478,3,-12.290932641832015,a couch
2479,3,8.8110483130369062,a couch
2480,3,-24.295340115058664,a couch
