"workerid","rating","imageName","category","imNameShort","age","sessionId","correct"
"28","A2OO4PG3LBLP5I","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_6_E1c_1510690510319.png","car","car_sketch_6_E1c_1510690510319.png",6,"1510690510319.png",FALSE
"29","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_4_E1c_1510691847400.png","flower","flower_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",TRUE
"30","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_6_E1c_1510253415559.png","rabbit","rabbit_sketch_6_E1c_1510253415559.png",6,"1510253415559.png",FALSE
"31","A2OO4PG3LBLP5I","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_9_E1c_1510689458884.png","carrot","carrot_sketch_9_E1c_1510689458884.png",9,"1510689458884.png",TRUE
"32","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510254933095.png","ice cream","ice cream_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"33","A2OO4PG3LBLP5I","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_6_E1c_1510700570912.png","shoe","shoe_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",FALSE
"34","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1511300355318.png","flower","flower_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",TRUE
"35","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_8_E1c_1510254933095.png","phone","phone_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",FALSE
"36","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_10_E1c_1510684833991.png","rabbit","rabbit_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",FALSE
"37","A2OO4PG3LBLP5I","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_10_E1c_1510684833991.png","frog","frog_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"38","A2OO4PG3LBLP5I","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_5_E1c_1510256904834.png","frog","frog_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"39","A2OO4PG3LBLP5I","cannott tell at all","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_8_E1c_1511300355318.png","cup","cup_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
"40","A2OO4PG3LBLP5I","bean","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1510700570912.png","train","train_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",FALSE
"41","A2OO4PG3LBLP5I","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_8_E1c_1510690264523.png","phone","phone_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",FALSE
"42","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_8_E1c_1511292658766.png","boat","boat_sketch_8_E1c_1511292658766.png",8,"1511292658766.png",TRUE
"43","A2OO4PG3LBLP5I","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_7_E1c_1511301009480.png","boat","boat_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",FALSE
"44","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_7_E1c_1510870100423.png","train","train_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"45","A2OO4PG3LBLP5I","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_5_E1c_1510870384576.png","cup","cup_sketch_5_E1c_1510870384576.png",5,"1510870384576.png",FALSE
"46","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_8_E1c_1510787010922.png","foot","foot_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"47","A2OO4PG3LBLP5I","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_7_E1c_1511301009480.png","flower","flower_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",FALSE
"48","A2OO4PG3LBLP5I","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_6_E1c_1510783818788.png","couch","couch_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",TRUE
"49","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_9_E1c_1510689458884.png","flower","flower_sketch_9_E1c_1510689458884.png",9,"1510689458884.png",TRUE
"50","A2OO4PG3LBLP5I","rabbit","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_10_E1c_1511293452162.png","rabbit","rabbit_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"51","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_7_E1c_1510870100423.png","cat","cat_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"52","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1511292022297.png","train","train_sketch_6_E1c_1511292022297.png",6,"1511292022297.png",TRUE
"53","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1511300850043.png","cat","cat_sketch_8_E1c_1511300850043.png",8,"1511300850043.png",TRUE
"54","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510787010922.png","ice cream","ice cream_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",TRUE
"55","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_8_E1c_1510787010922.png","train","train_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",TRUE
"56","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_6_E1c_1510783818788.png","chair","chair_sketch_6_E1c_1510783818788.png",6,"1510783818788.png",FALSE
"57","A2OO4PG3LBLP5I","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1511293924452.png","frog","frog_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"58","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_7_E1c_1511301634355.png","shoe","shoe_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",FALSE
"59","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_5_E1c_1510786719020.png","rabbit","rabbit_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"60","A2OO4PG3LBLP5I","carrot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/carrot/carrot_sketch_10_E1c_1510684833991.png","carrot","carrot_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"61","A2OO4PG3LBLP5I","shoe","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_10_E1c_1511301807087.png","shoe","shoe_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",TRUE
"62","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_6_E1c_1510700570912.png","ice cream","ice cream_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",TRUE
"63","A2OO4PG3LBLP5I","bean","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510870628731.png","chair","chair_sketch_8_E1c_1510870628731.png",8,"1510870628731.png",FALSE
"64","A2OO4PG3LBLP5I","couch","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_10_E1c_1510684833991.png","couch","couch_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"65","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_8_E1c_1510787010922.png","couch","couch_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"66","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1510253415559.png","train","train_sketch_6_E1c_1510253415559.png",6,"1510253415559.png",TRUE
"67","A2OO4PG3LBLP5I","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1511301440421.png","foot","foot_sketch_5_E1c_1511301440421.png",5,"1511301440421.png",FALSE
"68","A2OO4PG3LBLP5I","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_8_E1c_1510690264523.png","foot","foot_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",TRUE
"69","A2OO4PG3LBLP5I","bean","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/couch/couch_sketch_4_E1c_1510268275436.png","couch","couch_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"70","A2OO4PG3LBLP5I","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_6_E1c_1510700570912.png","frog","frog_sketch_6_E1c_1510700570912.png",6,"1510700570912.png",TRUE
"71","A2OO4PG3LBLP5I","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_4_E1c_1510691847400.png","banana","banana_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",FALSE
"72","A2OO4PG3LBLP5I","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_5_E1c_1510786719020.png","foot","foot_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"73","A2OO4PG3LBLP5I","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_8_E1c_1510254933095.png","car","car_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",FALSE
"74","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_7_E1c_1511301634355.png","phone","phone_sketch_7_E1c_1511301634355.png",7,"1511301634355.png",FALSE
"75","A2OO4PG3LBLP5I","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_7_E1c_1510783353272.png","car","car_sketch_7_E1c_1510783353272.png",7,"1510783353272.png",TRUE
"76","A2OO4PG3LBLP5I","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_10_E1c_1510684833991.png","banana","banana_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"77","A2OO4PG3LBLP5I","flower","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/flower/flower_sketch_8_E1c_1511300850043.png","flower","flower_sketch_8_E1c_1511300850043.png",8,"1511300850043.png",TRUE
"78","A2OO4PG3LBLP5I","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_7_E1c_1511301009480.png","car","car_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",TRUE
"79","A2OO4PG3LBLP5I","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_5_E1c_1510256904834.png","shoe","shoe_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"80","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_10_E1c_1511293452162.png","train","train_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"81","A2OO4PG3LBLP5I","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_8_E1c_1510690264523.png","cup","cup_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",TRUE
"82","A2OO4PG3LBLP5I","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_5_E1c_1510786719020.png","car","car_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",FALSE
"83","A2OO4PG3LBLP5I","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_10_E1c_1511293452162.png","banana","banana_sketch_10_E1c_1511293452162.png",10,"1511293452162.png",TRUE
"84","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1511293924452.png","cat","cat_sketch_8_E1c_1511293924452.png",8,"1511293924452.png",TRUE
"85","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_8_E1c_1510262448790.png","ice cream","ice cream_sketch_8_E1c_1510262448790.png",8,"1510262448790.png",TRUE
"86","A2OO4PG3LBLP5I","bean","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_4_E1c_1510268275436.png","chair","chair_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"87","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_7_E1c_1510870100423.png","ice cream","ice cream_sketch_7_E1c_1510870100423.png",7,"1510870100423.png",TRUE
"88","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/boat/boat_sketch_5_E1c_1510786719020.png","boat","boat_sketch_5_E1c_1510786719020.png",5,"1510786719020.png",TRUE
"89","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_4_E1c_1510691847400.png","rabbit","rabbit_sketch_4_E1c_1510691847400.png",4,"1510691847400.png",FALSE
"90","A2OO4PG3LBLP5I","car","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/car/car_sketch_10_E1c_1510783638074.png","car","car_sketch_10_E1c_1510783638074.png",10,"1510783638074.png",TRUE
"91","A2OO4PG3LBLP5I","ice cream","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/ice cream/ice cream_sketch_10_E1c_1510684833991.png","ice cream","ice cream_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"92","A2OO4PG3LBLP5I","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/foot/foot_sketch_6_E1c_1511292286803.png","foot","foot_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",FALSE
"93","A2OO4PG3LBLP5I","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cup/cup_sketch_10_E1c_1510684833991.png","cup","cup_sketch_10_E1c_1510684833991.png",10,"1510684833991.png",TRUE
"94","A2OO4PG3LBLP5I","train","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_6_E1c_1511292286803.png","train","train_sketch_6_E1c_1511292286803.png",6,"1511292286803.png",TRUE
"95","A2OO4PG3LBLP5I","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_8_E1c_1510787010922.png","frog","frog_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",FALSE
"96","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510254933095.png","cat","cat_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"97","A2OO4PG3LBLP5I","boat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_4_E1c_1510252568116.png","phone","phone_sketch_4_E1c_1510252568116.png",4,"1510252568116.png",FALSE
"98","A2OO4PG3LBLP5I","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_6_E1c_1511293092153.png","banana","banana_sketch_6_E1c_1511293092153.png",6,"1511293092153.png",TRUE
"99","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510787010922.png","cat","cat_sketch_8_E1c_1510787010922.png",8,"1510787010922.png",TRUE
"100","A2OO4PG3LBLP5I","person","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_4_E1c_1510263067113.png","rabbit","rabbit_sketch_4_E1c_1510263067113.png",4,"1510263067113.png",FALSE
"101","A2OO4PG3LBLP5I","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/phone/phone_sketch_8_E1c_1511300850043.png","phone","phone_sketch_8_E1c_1511300850043.png",8,"1511300850043.png",TRUE
"102","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_8_E1c_1511300355318.png","rabbit","rabbit_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
"103","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_7_E1c_1511301009480.png","rabbit","rabbit_sketch_7_E1c_1511301009480.png",7,"1511301009480.png",FALSE
"104","A2OO4PG3LBLP5I","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_8_E1c_1510254933095.png","chair","chair_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",TRUE
"105","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/rabbit/rabbit_sketch_5_E1c_1510256904834.png","rabbit","rabbit_sketch_5_E1c_1510256904834.png",5,"1510256904834.png",FALSE
"106","A2OO4PG3LBLP5I","chair","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/chair/chair_sketch_10_E1c_1511301807087.png","chair","chair_sketch_10_E1c_1511301807087.png",10,"1511301807087.png",TRUE
"107","A2OO4PG3LBLP5I","banana","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_9_E1c_1510686242527.png","banana","banana_sketch_9_E1c_1510686242527.png",9,"1510686242527.png",TRUE
"108","A2OO4PG3LBLP5I","frog","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/frog/frog_sketch_6_E1c_1510782034963.png","frog","frog_sketch_6_E1c_1510782034963.png",6,"1510782034963.png",TRUE
"109","A2OO4PG3LBLP5I","cat","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/cat/cat_sketch_8_E1c_1510690264523.png","cat","cat_sketch_8_E1c_1510690264523.png",8,"1510690264523.png",TRUE
"110","A2OO4PG3LBLP5I","cup","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/train/train_sketch_4_E1c_1510268275436.png","train","train_sketch_4_E1c_1510268275436.png",4,"1510268275436.png",FALSE
"111","A2OO4PG3LBLP5I","phone","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/shoe/shoe_sketch_8_E1c_1510254933095.png","shoe","shoe_sketch_8_E1c_1510254933095.png",8,"1510254933095.png",FALSE
"112","A2OO4PG3LBLP5I","foot","https://langcog.stanford.edu/expts/BLL/kiddraw-recognitionRatings/sketches/banana/banana_sketch_8_E1c_1511300355318.png","banana","banana_sketch_8_E1c_1511300355318.png",8,"1511300355318.png",FALSE
